title,href,article
"[WBC] 류지현 감독 ""도미니카공화국 강하지만 충분히 해낼 수 있다""",https://m.sports.naver.com/kbaseball/article/001/0015956364,
"[WBC] 파워랭킹 7위 한국, 키플레이어 '문보경'…도미니카는 1위",https://m.sports.naver.com/wbaseball/article/001/0015957552,
"[WBC] 류현진, 사실상 대표팀 은퇴 경기…50구 투구시 대회 종료",https://m.sports.naver.com/kbaseball/article/001/0015957695,
"[WBC] 도미니카共 만나는 이정후 ""프로와 고교선수가 싸우는 것 아냐""",https://m.sports.naver.com/kbaseball/article/001/0015956409,
[WBC] 막강 타선 도미니카共 타율·홈런 1위…한국은 피홈런 1위,https://m.sports.naver.com/kbaseball/article/001/0015956473,
"한국, WBC 8강서 도미니카 만나…‘1조원 사나이’ 소토 막아라",https://n.news.naver.com/mnews/article/028/0002795572?sid=104,"14일 오전 7시30분



도미니카공화국의 블라디미르 게레로 주니어(가운데)가 12일(한국시각) 미국 마이애미 론디포파크에서 열린 WBC 조별리그 D조 베네수엘라와 경기에서 홈런을 친 뒤 후안 소토(오른쪽) 등 팀 동료들과 기뻐하고 있다. 마이애미/EPA 연합뉴스한국 야구대표팀의 세계야구클래식(WBC) 8강전 상대는 도미니카공화국으로 결정됐다.도미니카공화국은 12일(한국시각) 미국 마이애미 론디포파크에서 열린 WBC 조별리그 D조 마지막 경기에서 베네수엘라를 7-5로 꺾었다. 도미니카공화국은 4승으로 D조 1위, 베네수엘라(3승1패)는 2위로 8강에 올랐다. 이로써 C조 2위인 한국은 도미니카공화국과 14일 오전 7시30분 8강전을 치르게 됐다. C조 1위 일본은 베네수엘라와 4강 진출(15일 오전 10시)을 다툰다.도미니카공화국에는 후안 소토(뉴욕 메츠), 블라디미르 게레로 주니어(토론토 블루제이스), 페르난도 타티스 주니어, 매니 마차도(이상 샌디에이고 파드리스) 등 메이저리그 강타자들이 즐비하다. 소토는 2024년 말 뉴욕 메츠와 15년 7억6500만달러(1조1352원)에 계약한 ‘1조원의 사나이’로, 올해 연봉이 4687만5000달러(633억원)에 이른다. KBO리그 전체 타자 연봉 총액과 맞먹는 금액이다. 블라디미르 게레로 주니어는 17년 만에 태극 마크를 단 류현진(한화 이글스)과 토론토에서 함께 뛴 적이 있다.



MLB.COM 갈무리도미니카 타선은 조별리그 4경기에서 13개 홈런을 터뜨렸다. 전체 1위다. 경기당 평균 10.25점을 뽑아냈다. 반면, 한국 투수진은 9개의 피홈런으로 경기당 평균 4.75점을 내줬다. 피홈런은 미국, 브라질 등과 공동 1위였다. 손주영(LG 트윈스)까지 빠진 대표팀 투수진이 조별리그 팀 OPS(출루율+장타율) 1위(1.130)의 도미니카 타선을 어떻게 봉쇄할지가 문제다.한편, A조에서는 캐나다와 푸에르토리코(이상 3승1패)가, B조에서는 이탈리아(4승)와 미국(3승1패)이 8강에 올랐다. 미국은 이날 이탈리아가 멕시코를 9-1로 꺾으면서 조 2위로 간신히 8강에 합류했다. 이로써 미국-캐나다(14일 오전 9시), 푸에르토리코-이탈리아(15일 오전 4시)의 8강 대진이 완성됐다. 한국은 도미니카공화국을 꺾으면 미국-캐나다전 승자와 4강에서 맞붙게 된다."
"[WBC] MLB닷컴 ""류지현 감독, 8강 사령탑 중 선수 시절 커리어 7위""",https://m.sports.naver.com/kbaseball/article/001/0015956212,
"류현진, 도미니카 핵타선 봉쇄 중책…8강전 선발 등판[2026 WBC]",https://m.sports.naver.com/kbaseball/article/003/0013819598,
"[WBC] 태극마크 단 한국계 더닝 ""8강 최선 다할 것, 목표는 우승""",https://m.sports.naver.com/kbaseball/article/001/0015956956,
"[WBC] 이정후에 안타 맞은 산체스 ""한국 타자 상대한 적 없어""",https://m.sports.naver.com/kbaseball/article/001/0015956568,
